2271,Nordic Conference on Human-Computer Interaction,NordiCHI,CORE2023,Regional:Scandinavia,Yes,4608,,
1789,"Symposium on Networked Systems, Design and Implementation",NSDI,CORE2023,National: USA,No,4606,,
1643,New Zealand Game Developers Conference,NZGDC,CORE2023,Australasian C,No,4607,4608,
1653,"International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software",Onward,CORE2023,C,No,4612,,
18,ACM Conference on Object Oriented Programming Systems Languages and Applications,OOPSLA,CORE2023,A,Yes,4612,,
1726,SIAM Conference on Optimization,OP,CORE2023,C,No,4602,,
1842,Usenix Symposium on Operating Systems Design and Implementation,OSDI,CORE2023,A*,Yes,4606,,
2224,International Conference on Practical Applications of Computational Biology & Bioinformatics,PACBB,CORE2023,National(Spain),Yes,4602,4611,
1686,Practical Aspects of Declarative Languages,PADL,CORE2023,C,Yes,4612,,
1667,Pacific-Asia Conference on Knowledge Discovery and Data Mining,PAKDD,CORE2023,B,Yes,4605,,
1678,Passive and Active Measurement Conference,PAM,CORE2023,B,No,4606,,
1688,Practice and Theory of Automated Timetabling,PATAT,CORE2023,C,No,4601,,
1162,"International Conference on Parallel and Distributed Computing, Applications and Technologies",PDCAT,CORE2023,C,Yes,4606,,
465,"Euromicro International Conference on Parallel, Distributed and Network Based Processing",PDP,CORE2023,C,No,4606,,
1163,International Conference on Parallel and Distributed Processing Techniques and Applications,PDPTA,CORE2023,National: USA,No,4606,,
50,ACM SIGPLAN Workshop on Partial Evaluation and Program Manipulation,PEPM,CORE2023,C,Yes,4612,,
669,IEEE International Conference on Pervasive Computing and Communications,PERCOM,CORE2023,A*,Yes,4608,4606,
2116,"IFIP International Symposium on Computing Performance, Modelling, Measurement and Evaluation",PERFORMANCE,CORE2023,Journal Published,Yes,4612,,
706,IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2023,B,No,4606,,
1279,International Conference on Practice and Theory in Public Key Cryptography,PKC,CORE2023,B,Yes,4604,,
84,ACM-SIGPLAN Conference on Programming Language Design and Implementation,PLDI,CORE2023,A*,Yes,4612,,
1680,Pattern Languages of Programs,PLOP,CORE2023,C,No,4612,,
1927,Workshop on Programming Languages and Operating Systems,PLOS,CORE2023,C,Yes,4606,4612,
46,ACM SIGMOD-SIGACT-SIGART Conference on Principles of Database Systems,PODS,CORE2023,A*,Yes,4605,,
82,ACM-SIGACT Symposium on Principles of Programming Languages,POPL,CORE2023,A*,Yes,4612,,
